Picture,DistortionType,DistortionValue,Filename,Method,Value
Ziemniaki,Saturation,4.0,Ziemniaki_saturation_4.png,SSIM,0.9249255257605591
Ziemniaki,Saturation,4.0,Ziemniaki_saturation_4.png,PSNR,20.484299202209158
Ziemniaki,Saturation,5.0,Ziemniaki_saturation_5.png,LPIPS,0.23147070407867432
Ziemniaki,Saturation,5.0,Ziemniaki_saturation_5.png,SSIM,0.8938078931400121
Ziemniaki,Saturation,5.0,Ziemniaki_saturation_5.png,PSNR,18.701768368768157
Ziemniaki,Saturation,6.0,Ziemniaki_saturation_6.png,LPIPS,0.2715397775173187
Ziemniaki,Saturation,6.0,Ziemniaki_saturation_6.png,SSIM,0.8649061969058732
Ziemniaki,Saturation,6.0,Ziemniaki_saturation_6.png,PSNR,17.365553517080087
Ziemniaki,Saturation,7.0,Ziemniaki_saturation_7.png,LPIPS,0.30607596039772034
Ziemniaki,Saturation,7.0,Ziemniaki_saturation_7.png,SSIM,0.8381172804901865
Ziemniaki,Saturation,7.0,Ziemniaki_saturation_7.png,PSNR,16.305863885995038
Ziemniaki,Saturation,8.0,Ziemniaki_saturation_8.png,LPIPS,0.336497962474823
Ziemniaki,Saturation,8.0,Ziemniaki_saturation_8.png,SSIM,0.8131234743215353
Ziemniaki,Saturation,8.0,Ziemniaki_saturation_8.png,PSNR,15.430078625942866
Ziemniaki,Saturation,9.0,Ziemniaki_saturation_9.png,LPIPS,0.3625190854072571
Ziemniaki,Saturation,9.0,Ziemniaki_saturation_9.png,SSIM,0.7897757838159802
Ziemniaki,Saturation,9.0,Ziemniaki_saturation_9.png,PSNR,14.683491571918966
Ziemniaki,Shift,0.0,Ziemniaki_shift_0.bmp,LPIPS,0.0
Ziemniaki,Shift,0.0,Ziemniaki_shift_0.bmp,SSIM,1.0
Ziemniaki,Shift,0.0,Ziemniaki_shift_0.bmp,PSNR,inf
Ziemniaki,Shift,1.0,Ziemniaki_shift_1.png,LPIPS,0.0022840751335024834
Ziemniaki,Shift,1.0,Ziemniaki_shift_1.png,SSIM,0.5268712602923531
Ziemniaki,Shift,1.0,Ziemniaki_shift_1.png,PSNR,21.66295237492738
Ziemniaki,Shift,10.0,Ziemniaki_shift_10.png,LPIPS,0.08862107992172241
Ziemniaki,Shift,10.0,Ziemniaki_shift_10.png,SSIM,0.18862870571974347
Ziemniaki,Shift,10.0,Ziemniaki_shift_10.png,PSNR,16.57375817245375
Ziemniaki,Shift,15.0,Ziemniaki_shift_15.png,LPIPS,0.118414007127285
Ziemniaki,Shift,15.0,Ziemniaki_shift_15.png,SSIM,0.1818281503718431
Ziemniaki,Shift,15.0,Ziemniaki_shift_15.png,PSNR,15.797727405788551
Ziemniaki,Shift,2.0,Ziemniaki_shift_2.png,LPIPS,0.009118365123867989
Ziemniaki,Shift,2.0,Ziemniaki_shift_2.png,SSIM,0.19207600196295527
Ziemniaki,Shift,2.0,Ziemniaki_shift_2.png,PSNR,18.844733540958032
Ziemniaki,Shift,20.0,Ziemniaki_shift_20.png,LPIPS,0.1389865279197693
Ziemniaki,Shift,20.0,Ziemniaki_shift_20.png,SSIM,0.17733566273895587
Ziemniaki,Shift,20.0,Ziemniaki_shift_20.png,PSNR,15.234450154743742
Ziemniaki,Shift,25.0,Ziemniaki_shift_25.png,LPIPS,0.14902061223983765
Ziemniaki,Shift,25.0,Ziemniaki_shift_25.png,SSIM,0.17454472064038754
Ziemniaki,Shift,25.0,Ziemniaki_shift_25.png,PSNR,14.809628855501547
Ziemniaki,Shift,3.0,Ziemniaki_shift_3.png,LPIPS,0.020172782242298126
Ziemniaki,Shift,3.0,Ziemniaki_shift_3.png,SSIM,0.1759558916381874
Ziemniaki,Shift,3.0,Ziemniaki_shift_3.png,PSNR,18.293298997931732
Ziemniaki,Shift,30.0,Ziemniaki_shift_30.png,LPIPS,0.1625952422618866
Ziemniaki,Shift,30.0,Ziemniaki_shift_30.png,SSIM,0.17134729396284895
Ziemniaki,Shift,30.0,Ziemniaki_shift_30.png,PSNR,14.450928387266478
Ziemniaki,Shift,4.0,Ziemniaki_shift_4.png,LPIPS,0.03360253944993019
Ziemniaki,Shift,4.0,Ziemniaki_shift_4.png,SSIM,0.18893884739782232
Ziemniaki,Shift,4.0,Ziemniaki_shift_4.png,PSNR,17.980724000649467
Ziemniaki,Shift,5.0,Ziemniaki_shift_5.png,LPIPS,0.045607928186655045
Ziemniaki,Shift,5.0,Ziemniaki_shift_5.png,SSIM,0.19234833455736025
Ziemniaki,Shift,5.0,Ziemniaki_shift_5.png,PSNR,17.679745182829592
Ziemniaki,Shift,8.0,Ziemniaki_shift_8.png,LPIPS,0.07486619055271149
Ziemniaki,Shift,8.0,Ziemniaki_shift_8.png,SSIM,0.19108668671584572
Ziemniaki,Shift,8.0,Ziemniaki_shift_8.png,PSNR,16.954584919217943
